"","sdate","Year","Month","DOY","Precip","MaxT","lPrecip","wPrecip","wlPrecip"
"883",2012-10-31,2012,"Oct",305,3,161,1.38629436111989,191.52,6.83302084325347
"884",2012-11-01,2012,"Nov",306,0,128,0,155.616,6.57545216349869
"885",2012-11-02,2012,"Nov",307,0,122,0,124.4928,5.26036173079895
"886",2012-11-03,2012,"Nov",308,0,117,0,99.59424,4.20828938463916
"887",2012-11-04,2012,"Nov",309,0,122,0,79.675392,3.36663150771133
"888",2012-11-05,2012,"Nov",310,0,44,0,63.7403136,2.69330520616906
"889",2012-11-06,2012,"Nov",311,0,50,0,50.99225088,2.15464416493525
"890",2012-11-07,2012,"Nov",312,28,33,3.36729582998647,40.793800704,1.7237153319482
"891",2012-11-08,2012,"Nov",313,198,39,5.29330482472449,32.164339712,3.49664164215676
"892",2012-11-09,2012,"Nov",314,0,111,0,176.722653184,6.57577847045966
"893",2012-11-10,2012,"Nov",315,0,106,0,141.056,5.11177055277675
"894",2012-11-11,2012,"Nov",316,0,122,0,112.8448,4.0894164422214
"895",2012-11-12,2012,"Nov",317,0,161,0,90.27584,3.27153315377712
"896",2012-11-13,2012,"Nov",318,33,144,3.52636052461616,72.220672,2.6172265230217
"897",2012-11-14,2012,"Nov",319,0,78,0,84.1765376,4.91486963811029
"898",2012-11-15,2012,"Nov",320,0,72,0,67.34123008,3.93189571048823
"899",2012-11-16,2012,"Nov",321,0,72,0,53.872984064,3.14551656839058
"900",2012-11-17,2012,"Nov",322,0,89,0,40.091910144,2.15485261806874
"901",2012-11-18,2012,"Nov",323,0,72,0,10.81344,1.15551781670622
"902",2012-11-19,2012,"Nov",324,0,83,0,8.650752,0.924414253364979
"903",2012-11-20,2012,"Nov",325,0,94,0,6.9206016,0.739531402691983
"904",2012-11-21,2012,"Nov",326,0,94,0,5.53648128,0.591625122153587
"905",2012-11-22,2012,"Nov",327,0,111,0,4.429185024,0.47330009772287
"906",2012-11-23,2012,"Nov",328,0,111,0,0,0
"907",2012-11-24,2012,"Nov",329,0,83,0,0,0
"908",2012-11-25,2012,"Nov",330,0,33,0,0,0
"909",2012-11-26,2012,"Nov",331,0,72,0,0,0
"910",2012-11-27,2012,"Nov",332,0,28,0,0,0
"911",2012-11-28,2012,"Nov",333,0,0,0,0,0
"912",2012-11-29,2012,"Nov",334,0,50,0,0,0
"913",2012-11-30,2012,"Nov",335,0,6,0,0,0
"914",2012-12-01,2012,"Dec",336,8,-39,2.19722457733622,0,0
"915",2012-12-02,2012,"Dec",337,48,89,3.89182029811063,6.4,1.75777966186898
"916",2012-12-03,2012,"Dec",338,3,128,1.38629436111989,43.52,4.51967996798368
"917",2012-12-04,2012,"Dec",339,3,111,1.38629436111989,37.216,4.72477946328286
"918",2012-12-05,2012,"Dec",340,5,128,1.79175946922805,32.1728,4.8888590595222
"919",2012-12-06,2012,"Dec",341,0,50,0,29.73824,5.3444948230002
"920",2012-12-07,2012,"Dec",342,25,56,3.25809653802148,23.790592,4.27559585840016
"921",2012-12-08,2012,"Dec",343,53,39,3.98898404656427,39.0324736,6.02695391713732
"922",2012-12-09,2012,"Dec",344,0,78,0,73.62597888,8.01275037096127
"923",2012-12-10,2012,"Dec",345,99,72,4.60517018598809,58.900783104,6.41020029676902
"924",2012-12-11,2012,"Dec",346,0,67,0,125.461633024,8.57637119366503
"925",2012-12-12,2012,"Dec",347,0,33,0,95.215345664,6.44321593237467
"926",2012-12-13,2012,"Dec",348,0,61,0,75.850153984,5.00572052230876
"927",2012-12-14,2012,"Dec",349,0,83,0,60.35800064,3.85572419425603
"928",2012-12-15,2012,"Dec",350,0,39,0,47.7495296,2.892190647339
"929",2012-12-16,2012,"Dec",351,89,-50,4.49980967033027,38.19962368,2.3137525178712
"930",2012-12-17,2012,"Dec",352,99,6,4.60517018598809,99.075344384,5.10101429861085
"931",2012-12-18,2012,"Dec",353,889,89,6.79122146272619,152.76944384,7.33663368707267
"932",2012-12-19,2012,"Dec",354,81,39,4.40671924726425,833.415555072,11.3022841198391
"933",2012-12-20,2012,"Dec",355,8,50,2.19722457733622,720.9024,12.0727263101493
"934",2012-12-21,2012,"Dec",356,251,117,5.52942908751142,583.12192,11.4159607099885
"935",2012-12-22,2012,"Dec",357,0,50,0,667.297536,13.5563118379999
"936",2012-12-23,2012,"Dec",358,0,28,0,533.8380288,10.8450494703999
"937",2012-12-24,2012,"Dec",359,0,22,0,427.07042304,8.67603957631994
"938",2012-12-25,2012,"Dec",360,15,-11,2.77258872223978,341.656338432,6.94083166105595
"939",2012-12-26,2012,"Dec",361,0,-6,0,275.768768512,7.28757292232926
"940",2012-12-27,2012,"Dec",362,343,0,5.8406416573734,209.984970752,5.33558195433008
"941",2012-12-28,2012,"Dec",363,0,28,0,346.932328448,8.21177703730523
"942",2012-12-29,2012,"Dec",364,69,-17,4.24849524204936,268.848553984,6.09625375360284
"943",2012-12-30,2012,"Dec",365,20,-17,3.04452243772342,269.419849728,8.0398740039811
"944",2012-12-31,2012,"Dec",366,0,17,0,204.58496,8.2737992259533
"945",2013-01-01,2013,"Jan",1,0,0,0,163.667968,6.61903938076264
"946",2013-01-02,2013,"Jan",2,0,-44,0,130.9343744,5.29523150461011
"947",2013-01-03,2013,"Jan",3,0,-50,0,104.74749952,4.23618520368809
"948",2013-01-04,2013,"Jan",4,0,11,0,82.18738688,3.09124371576851
"949",2013-01-05,2013,"Jan",5,0,22,0,65.749909504,2.47299497261481
"950",2013-01-06,2013,"Jan",6,0,28,0,15.77058304,1.35126185544
"951",2013-01-07,2013,"Jan",7,0,-6,0,12.616466432,1.081009484352
"952",2013-01-08,2013,"Jan",8,0,61,0,2.68435456,0.408628884436259
"953",2013-01-09,2013,"Jan",9,0,44,0,0,0
"954",2013-01-10,2013,"Jan",10,0,67,0,0,0
"955",2013-01-11,2013,"Jan",11,5,22,1.79175946922805,0,0
"956",2013-01-12,2013,"Jan",12,8,56,2.19722457733622,4,1.43340757538244
"957",2013-01-13,2013,"Jan",13,0,72,0,9.6,2.90450572217493
"958",2013-01-14,2013,"Jan",14,0,150,0,7.68,2.32360457773995
"959",2013-01-15,2013,"Jan",15,0,33,0,6.144,1.85888366219196
"960",2013-01-16,2013,"Jan",16,152,6,5.03043792139244,4.9152,1.48710692975356
"961",2013-01-17,2013,"Jan",17,0,44,0,125.53216,5.2140358809168
"962",2013-01-18,2013,"Jan",18,0,-67,0,100.425728,4.17122870473344
"963",2013-01-19,2013,"Jan",19,0,56,0,80.3405824,3.33698296378675
"964",2013-01-20,2013,"Jan",20,0,94,0,64.27246592,2.6695863710294
"965",2013-01-21,2013,"Jan",21,0,-28,0,50.881101824,1.9432803887577
"966",2013-01-22,2013,"Jan",22,0,-56,0,39.845888,1.3186991184655
"967",2013-01-23,2013,"Jan",23,0,-133,0,31.8767104,1.0549592947724
"968",2013-01-24,2013,"Jan",24,0,-78,0,25.50136832,0.84396743581792
"969",2013-01-25,2013,"Jan",25,0,-50,0,20.401094656,0.675173948654336
"970",2013-01-26,2013,"Jan",26,0,-50,0,0,0
"971",2013-01-27,2013,"Jan",27,0,-22,0,0,0
"972",2013-01-28,2013,"Jan",28,36,-28,3.61091791264422,0,0
"973",2013-01-29,2013,"Jan",29,10,6,2.39789527279837,28.8,2.88873433011538
"974",2013-01-30,2013,"Jan",30,74,111,4.31748811353631,31.04,4.229303682331
"975",2013-01-31,2013,"Jan",31,61,122,4.12713438504509,84.032,6.83743343669385
"976",2013-02-01,2013,"Feb",32,0,-6,0,116.0256,8.77165425739115
"977",2013-02-02,2013,"Feb",33,0,-28,0,92.82048,7.01732340591292
"978",2013-02-03,2013,"Feb",34,0,-17,0,74.256384,5.61385872473034
"979",2013-02-04,2013,"Feb",35,0,-6,0,59.4051072,4.49108697978427
"980",2013-02-05,2013,"Feb",36,0,-33,0,47.52408576,3.59286958382742
"981",2013-02-06,2013,"Feb",37,0,39,0,38.019268608,2.87429566706193
"982",2013-02-07,2013,"Feb",38,0,-39,0,26.54994432,1.91171717506586
"983",2013-02-08,2013,"Feb",39,320,-83,5.77144112313002,20.166213632,1.27190169565514
"984",2013-02-09,2013,"Feb",40,320,-61,5.77144112313002,264.187281408,5.17108749881544
"985",2013-02-10,2013,"Feb",41,0,28,0,460.8,8.31087521730722
"986",2013-02-11,2013,"Feb",42,127,50,4.85203026391962,368.64,6.64870017384578
"987",2013-02-12,2013,"Feb",43,0,72,0,396.512,9.20058435021232
"988",2013-02-13,2013,"Feb",44,0,61,0,317.2096,7.36046748016985
"989",2013-02-14,2013,"Feb",45,0,56,0,253.76768,5.88837398413588
"990",2013-02-15,2013,"Feb",46,0,67,0,203.014144,4.71069918730871
"991",2013-02-16,2013,"Feb",47,3,33,1.38629436111989,162.4113152,3.76855934984697
"992",2013-02-17,2013,"Feb",48,36,-17,3.61091791264422,132.32905216,4.12388296877349
"993",2013-02-18,2013,"Feb",49,0,0,0,100.30350336,5.56813693326835
"994",2013-02-19,2013,"Feb",50,127,67,4.85203026391962,45.88306432,3.83480577474885
"995",2013-02-20,2013,"Feb",51,5,61,1.79175946922805,138.306451456,6.94946883093478
"996",2013-02-21,2013,"Feb",52,0,-17,0,101.00864,6.47199985756184
"997",2013-02-22,2013,"Feb",53,0,44,0,80.806912,5.17759988604947
"998",2013-02-23,2013,"Feb",54,28,28,3.36729582998647,64.6455296,4.14207990883958
"999",2013-02-24,2013,"Feb",55,254,22,5.54126354515843,74.11642368,6.00750059106084
"1000",2013-02-25,2013,"Feb",56,0,50,0,262.493138944,9.23901130897541
"1001",2013-02-26,2013,"Feb",57,0,44,0,209.672388608,7.24235682358935
"1002",2013-02-27,2013,"Feb",58,277,33,5.62762111369064,163.87244032,5.40616610028779
"1003",2013-02-28,2013,"Feb",59,46,33,3.85014760171006,352.697952256,8.82702977118275
"1004",2013-03-01,2013,"Mar",60,5,28,1.79175946922805,305.32184064,9.62075911574582
"1005",2013-03-02,2013,"Mar",61,20,61,3.04452243772342,247.7206016,8.93762615991328
"1006",2013-03-03,2013,"Mar",62,8,50,2.19722457733622,214.17648128,9.58571887810936
"1007",2013-03-04,2013,"Mar",63,0,28,0,177.741185024,9.42635476435647
"1008",2013-03-05,2013,"Mar",64,0,67,0,139.186470912,7.17952317484145
"1009",2013-03-06,2013,"Mar",65,0,33,0,84.0761344,5.14862989724884
"1010",2013-03-07,2013,"Mar",66,0,22,0,67.26090752,4.11890391779908
"1011",2013-03-08,2013,"Mar",67,28,78,3.36729582998647,53.808726016,3.29512313423926
"1012",2013-03-09,2013,"Mar",68,0,67,0,35.704332288,4.72567395544108
"1013",2013-03-10,2013,"Mar",69,0,33,0,23.62425344,3.36713271349992
"1014",2013-03-11,2013,"Mar",70,0,61,0,18.36253184,2.50131746273412
"1015",2013-03-12,2013,"Mar",71,163,89,5.0998664278242,12.542541824,1.67415086263829
"1016",2013-03-13,2013,"Mar",72,0,89,0,139.57504,5.18328863982933
"1017",2013-03-14,2013,"Mar",73,0,50,0,111.660032,4.14663091186346
"1018",2013-03-15,2013,"Mar",74,0,33,0,89.3280256,3.31730472949077
"1019",2013-03-16,2013,"Mar",75,0,28,0,71.46242048,2.65384378359262
"1020",2013-03-17,2013,"Mar",76,0,6,0,57.169936384,2.12307502687409
"1021",2013-03-18,2013,"Mar",77,0,17,0,42.729472,1.33689938485555
"1022",2013-03-19,2013,"Mar",78,175,6,5.17048399503815,34.1835776,1.06951950788444
"1023",2013-03-20,2013,"Mar",79,10,22,2.39789527279837,167.34686208,4.99200280233807
"1024",2013-03-21,2013,"Mar",80,0,33,0,141.877489664,5.91191846010915
"1025",2013-03-22,2013,"Mar",81,0,33,0,96,4.18194078005049
"1026",2013-03-23,2013,"Mar",82,0,44,0,76.8,3.34555262404039
"1027",2013-03-24,2013,"Mar",83,0,78,0,61.44,2.67644209923231
"1028",2013-03-25,2013,"Mar",84,0,50,0,49.152,2.14115367938585
"1029",2013-03-26,2013,"Mar",85,0,100,0,39.3216,1.71292294350868
"1030",2013-03-27,2013,"Mar",86,20,100,3.04452243772342,31.45728,1.37033835480695
"1031",2013-03-28,2013,"Mar",87,0,94,0,41.165824,3.53188863402429
"1032",2013-03-29,2013,"Mar",88,0,128,0,14.14217728,2.27033441563993
"1033",2013-03-30,2013,"Mar",89,0,133,0,10.24,1.55879548811439
"1034",2013-03-31,2013,"Mar",90,0,94,0,8.192,1.24703639049151
"1035",2013-04-01,2013,"Apr",91,160,128,5.08140436498446,6.5536,0.997629112393212
"1036",2013-04-02,2013,"Apr",92,0,39,0,133.24288,4.86322678190214
"1037",2013-04-03,2013,"Apr",93,0,72,0,106.594304,3.89058142552171
"1038",2013-04-04,2013,"Apr",94,0,117,0,85.2754432,3.11246514041737
"1039",2013-04-05,2013,"Apr",95,0,122,0,68.22035456,2.4899721123339
"1040",2013-04-06,2013,"Apr",96,0,56,0,52.4288,1.66507458231811
"1041",2013-04-07,2013,"Apr",97,0,78,0,41.94304,1.33205966585449
"1042",2013-04-08,2013,"Apr",98,0,161,0,33.554432,1.06564773268359
"1043",2013-04-09,2013,"Apr",99,46,111,3.85014760171006,26.8435456,0.852518186146872
"1044",2013-04-10,2013,"Apr",100,119,128,4.78749174278205,58.27483648,3.76213263028554
"1045",2013-04-11,2013,"Apr",101,13,117,2.63905732961526,124.64,6.29408785932007
"1046",2013-04-12,2013,"Apr",102,97,44,4.58496747867057,110.112,7.14651615114827
"1047",2013-04-13,2013,"Apr",103,18,89,2.94443897916644,165.6896,9.38518690385507
"1048",2013-04-14,2013,"Apr",104,18,100,2.94443897916644,146.95168,9.86370070641721
"1049",2013-04-15,2013,"Apr",105,0,106,0,131.961344,10.2465117484669
"1050",2013-04-16,2013,"Apr",106,0,139,0,105.5690752,8.19720939877354
"1051",2013-04-17,2013,"Apr",107,0,172,0,84.45526016,6.55776751901883
"1052",2013-04-18,2013,"Apr",108,0,94,0,67.564208128,5.24621401521506
"1053",2013-04-19,2013,"Apr",109,0,183,0,49.112154112,3.78356476131911
"1054",2013-04-20,2013,"Apr",110,46,139,3.85014760171006,26.512195584,2.51279879742732
"1055",2013-04-21,2013,"Apr",111,0,111,0,56.613892096,4.80699049623574
"1056",2013-04-22,2013,"Apr",112,0,83,0,34.875817984,3.35328526263575
"1057",2013-04-23,2013,"Apr",113,3,56,1.38629436111989,25.967919104,2.36647148209391
"1058",2013-04-24,2013,"Apr",114,13,178,2.63905732961526,21.2416,2.68605594655635
"1059",2013-04-25,2013,"Apr",115,5,178,1.79175946922805,27.39328,4.26009062093729
"1060",2013-04-26,2013,"Apr",116,0,117,0,25.914624,4.84148007213228
"1061",2013-04-27,2013,"Apr",117,0,139,0,20.7316992,3.87318405770582
"1062",2013-04-28,2013,"Apr",118,0,161,0,16.58535936,3.09854724616466
"1063",2013-04-29,2013,"Apr",119,0,156,0,13.268287488,2.47883779693173
"1064",2013-04-30,2013,"Apr",120,0,178,0,5.6754176,1.56966378669244
"1065",2013-05-01,2013,"May",121,0,172,0,4.54033408,1.25573102935395
"1066",2013-05-02,2013,"May",122,0,178,0,3.632267264,1.00458482348316
"1067",2013-05-03,2013,"May",123,0,144,0,2.583691264,0.654815635195552
"1068",2013-05-04,2013,"May",124,0,133,0,0.67108864,0.240485885082276
"1069",2013-05-05,2013,"May",125,0,133,0,0,0
"1070",2013-05-06,2013,"May",126,0,144,0,0,0
"1071",2013-05-07,2013,"May",127,0,194,0,0,0
"1072",2013-05-08,2013,"May",128,5,206,1.79175946922805,0,0
"1073",2013-05-09,2013,"May",129,178,161,5.18738580584075,4,1.43340757538244
"1074",2013-05-10,2013,"May",130,10,206,2.39789527279837,145.6,5.29663470497856
"1075",2013-05-11,2013,"May",131,53,178,3.98898404656427,124.48,6.15562398222154
"1076",2013-05-12,2013,"May",132,23,211,3.17805383034795,141.984,8.11568642302866
"1077",2013-05-13,2013,"May",133,0,139,0,131.9872,9.03499220270128
"1078",2013-05-14,2013,"May",134,0,156,0,105.58976,7.22799376216103
"1079",2013-05-15,2013,"May",135,46,156,3.85014760171006,84.471808,5.78239500972882
"1080",2013-05-16,2013,"May",136,0,256,0,104.3774464,7.7060340891511
"1081",2013-05-17,2013,"May",137,0,189,0,83.50195712,6.16482727132088
"1082",2013-05-18,2013,"May",138,0,144,0,66.264694784,4.73947310899089
"1083",2013-05-19,2013,"May",139,20,139,3.04452243772342,33.89915136,3.23458717749719
"1084",2013-05-20,2013,"May",140,69,211,4.24849524204936,42.045579264,4.76581564777894
"1085",2013-05-21,2013,"May",141,117,128,4.77068462446567,83.145631744,6.78313481125616
"1086",2013-05-22,2013,"May",142,84,128,4.44265125649032,157.6468992,8.90181461692066
"1087",2013-05-23,2013,"May",143,71,178,4.27666611901606,193.31751936,10.6755726987288
"1088",2013-05-24,2013,"May",144,282,189,5.64544689764324,211.454015488,11.9617910541959
"1089",2013-05-25,2013,"May",145,150,122,5.01727983681492,389.824,13.6723839106183
"1090",2013-05-26,2013,"May",146,8,139,2.19722457733622,431.8592,14.9517309979466
"1091",2013-05-27,2013,"May",147,0,200,0,351.88736,13.7191644602263
"1092",2013-05-28,2013,"May",148,0,206,0,281.509888,10.975331568181
"1093",2013-05-29,2013,"May",149,46,144,3.85014760171006,223.060426752,8.45336214699581
"1094",2013-05-30,2013,"May",150,0,294,0,207.839522816,9.38662909591935
"1095",2013-05-31,2013,"May",151,0,333,0,153.708838912,6.99705491569523
"1096",2013-06-01,2013,"Jun",152,0,322,0,113.947639808,5.1206178862022
"1097",2013-06-02,2013,"Jun",153,152,261,5.03043792139244,83.534544896,3.63729078103463
"1098",2013-06-03,2013,"Jun",154,8,239,2.19722457733622,158.14811648,6.3280077170246
"1099",2013-06-04,2013,"Jun",155,0,189,0,116.812365824,6.28145951513864
"1100",2013-06-05,2013,"Jun",156,0,206,0,92.5908992,4.78924241957025
"1101",2013-06-06,2013,"Jun",157,0,189,0,74.07271936,3.8313939356562
"1102",2013-06-07,2013,"Jun",158,198,144,5.29330482472449,59.258175488,3.06511514852496
"1103",2013-06-08,2013,"Jun",159,251,228,5.52942908751142,200.867328,6.27332952774663
"1104",2013-06-09,2013,"Jun",160,0,244,0,361.4938624,9.44220689220644
"1105",2013-06-10,2013,"Jun",161,23,183,3.17805383034795,289.19508992,7.55376551376515
"1106",2013-06-11,2013,"Jun",162,251,144,5.52942908751142,249.756071936,8.58545547529048
"1107",2013-06-12,2013,"Jun",163,15,172,2.77258872223978,384.283981824,10.7517684913181
"1108",2013-06-13,2013,"Jun",164,0,206,0,318.568192,10.5835605783056
"1109",2013-06-14,2013,"Jun",165,33,233,3.52636052461616,254.8545536,8.46684846264449
"1110",2013-06-15,2013,"Jun",166,0,244,0,230.28364288,9.59456718980852
"1111",2013-06-16,2013,"Jun",167,0,228,0,184.226914304,7.67565375184682
"1112",2013-06-17,2013,"Jun",168,0,283,0,126.121443328,5.57215872372868
"1113",2013-06-18,2013,"Jun",169,41,189,3.73766961828337,73.94623488,3.86400905157263
"1114",2013-06-19,2013,"Jun",170,0,239,0,91.956987904,6.0813429358848
"1115",2013-06-20,2013,"Jun",171,0,228,0,71.095984128,4.52383341705104
"1116",2013-06-21,2013,"Jun",172,0,261,0,29.92586752,3.02534880623052
"1117",2013-06-22,2013,"Jun",173,0,267,0,22.33008128,2.12257459780245
"1118",2013-06-23,2013,"Jun",174,462,261,6.13772705408623,17.864065024,1.69805967824196
"1119",2013-06-24,2013,"Jun",175,0,333,0,380.347904,5.88998930768426
"1120",2013-06-25,2013,"Jun",176,51,328,3.95124371858143,304.2783232,4.71199144614741
"1121",2013-06-26,2013,"Jun",177,38,256,3.66356164612965,284.22265856,6.93058813178307
"1122",2013-06-27,2013,"Jun",178,196,167,5.28320372873799,257.778126848,8.47531982233017
"1123",2013-06-28,2013,"Jun",179,140,183,4.94875989037817,358.62016,10.60548962151
"1124",2013-06-29,2013,"Jun",180,0,239,0,398.896128,12.4433996095106
"1125",2013-06-30,2013,"Jun",181,0,283,0,319.1169024,9.95471968760845
"1126",2013-07-01,2013,"Jul",182,297,256,5.6970934865054,255.29352192,7.96377575008676
"1127",2013-07-02,2013,"Jul",183,18,189,2.94443897916644,441.834817536,10.9286953892737
"1128",2013-07-03,2013,"Jul",184,23,239,3.17805383034795,318.26098176,10.4394740705253
"1129",2013-07-04,2013,"Jul",185,0,306,0,273.008785408,10.8940223206986
"1130",2013-07-05,2013,"Jul",186,0,339,0,212.930945024,8.29095629281304
"1131",2013-07-06,2013,"Jul",187,5,311,1.79175946922805,166.264537088,6.23939309782526
"1132",2013-07-07,2013,"Jul",188,3,311,1.38629436111989,115.96628992,5.85764237281678
"1133",2013-07-08,2013,"Jul",189,64,233,4.17438726989564,80.1406464,5.26378034002607
"1134",2013-07-09,2013,"Jul",190,18,211,2.94443897916644,115.31251712,7.55053408793736
"1135",2013-07-10,2013,"Jul",191,30,194,3.43398720448515,106.650013696,8.39597845368305
"1136",2013-07-11,2013,"Jul",192,3,267,1.38629436111989,77.429878784,8.85225177136467
"1137",2013-07-12,2013,"Jul",193,0,250,0,62.411167744,7.87468017797296
"1138",2013-07-13,2013,"Jul",194,0,261,0,47.459328,5.95850321072157
"1139",2013-07-14,2013,"Jul",195,0,289,0,37.9674624,4.76680256857726
"1140",2013-07-15,2013,"Jul",196,0,328,0,30.37396992,3.81344205486181
"1141",2013-07-16,2013,"Jul",197,0,322,0,23.762305024,2.85836493582362
"1142",2013-07-17,2013,"Jul",198,38,289,3.66356164612965,18.687721472,2.13783972506792
"1143",2013-07-18,2013,"Jul",199,0,283,0,38.478229504,4.19289967683204
"1144",2013-07-19,2013,"Jul",200,0,350,0,28.84984832,3.03816301345095
"1145",2013-07-20,2013,"Jul",201,0,328,0,19.858653184,2.0618088423071
"1146",2013-07-21,2013,"Jul",202,0,239,0,15.5648,1.5005948502547
"1147",2013-07-22,2013,"Jul",203,0,222,0,12.45184,1.20047588020376
"1148",2013-07-23,2013,"Jul",204,239,211,5.48063892334199,9.961472,0.96038070416301
"1149",2013-07-24,2013,"Jul",205,0,300,0,199.1691776,5.152815702004
"1150",2013-07-25,2013,"Jul",206,0,222,0,159.33534208,4.1222525616032
"1151",2013-07-26,2013,"Jul",207,43,222,3.78418963391826,127.468273664,3.29780204928256
"1152",2013-07-27,2013,"Jul",208,0,272,0,132.2944,5.27222141013549
"1153",2013-07-28,2013,"Jul",209,25,200,3.25809653802148,105.83552,4.21777712810839
"1154",2013-07-29,2013,"Jul",210,48,239,3.89182029811063,104.668416,5.9806989329039
"1155",2013-07-30,2013,"Jul",211,0,278,0,122.1347328,7.89801538481162
"1156",2013-07-31,2013,"Jul",212,0,261,0,97.70778624,6.3184123078493
"1157",2013-08-01,2013,"Aug",213,5,244,1.79175946922805,78.166228992,5.05472984627944
"1158",2013-08-02,2013,"Aug",214,130,256,4.87519732320115,40.8705536,4.88871232898253
"1159",2013-08-03,2013,"Aug",215,0,267,0,136.69644288,7.81112772174695
"1160",2013-08-04,2013,"Aug",216,23,250,3.17805383034795,109.357154304,6.24890217739756
"1161",2013-08-05,2013,"Aug",217,0,233,0,101.2686336,7.13524053820787
"1162",2013-08-06,2013,"Aug",218,0,239,0,81.01490688,5.7081924305663
"1163",2013-08-07,2013,"Aug",219,0,239,0,62.127570944,4.21671849250271
"1164",2013-08-08,2013,"Aug",220,43,244,3.78418963391826,44.548096,2.95549377144482
"1165",2013-08-09,2013,"Aug",221,170,217,5.14166355650266,70.0384768,5.39174672429046
"1166",2013-08-10,2013,"Aug",222,0,272,0,192.03078144,8.4267282246345
"1167",2013-08-11,2013,"Aug",223,0,256,0,153.08775424,6.54899387164178
"1168",2013-08-12,2013,"Aug",224,0,256,0,108.51155968,4.71572477069603
"1169",2013-08-13,2013,"Aug",225,0,228,0,86.809247744,3.77257981655683
"1170",2013-08-14,2013,"Aug",226,0,250,0,66.977792,2.67682292158866
"1171",2013-08-15,2013,"Aug",227,0,244,0,53.5822336,2.14145833727093
"1172",2013-08-16,2013,"Aug",228,0,233,0,42.86578688,1.71316666981674
"1173",2013-08-17,2013,"Aug",229,0,250,0,34.292629504,1.37053333585339
"1174",2013-08-18,2013,"Aug",230,0,239,0,22.81701376,0.690102400694187
"1175",2013-08-19,2013,"Aug",231,0,283,0,0,0
"1176",2013-08-20,2013,"Aug",232,0,283,0,0,0
"1177",2013-08-21,2013,"Aug",233,0,289,0,0,0
"1178",2013-08-22,2013,"Aug",234,0,317,0,0,0
"1179",2013-08-23,2013,"Aug",235,0,267,0,0,0
"1180",2013-08-24,2013,"Aug",236,0,256,0,0,0
"1181",2013-08-25,2013,"Aug",237,0,250,0,0,0
"1182",2013-08-26,2013,"Aug",238,61,278,4.12713438504509,0,0
"1183",2013-08-27,2013,"Aug",239,0,289,0,48.8,3.30170750803607
"1184",2013-08-28,2013,"Aug",240,10,256,2.39789527279837,39.04,2.64136600642886
"1185",2013-08-29,2013,"Aug",241,0,206,0,39.232,4.03140902338178
"1186",2013-08-30,2013,"Aug",242,0,267,0,31.3856,3.22512721870543
"1187",2013-08-31,2013,"Aug",243,0,278,0,25.10848,2.58010177496434
"1188",2013-09-01,2013,"Sep",244,56,278,4.04305126783455,20.086784,2.06408141997147
"1189",2013-09-02,2013,"Sep",245,574,211,6.35437004079735,60.8694272,4.88570615024482
"1190",2013-09-03,2013,"Sep",246,23,244,3.17805383034795,507.89554176,8.99206095283374
"1191",2013-09-04,2013,"Sep",247,0,267,0,424.716433408,9.73609182654535
"1192",2013-09-05,2013,"Sep",248,25,189,3.25809653802148,333.2233216,7.34572578098713
"1193",2013-09-06,2013,"Sep",249,0,200,0,286.57865728,8.48305785520689
"1194",2013-09-07,2013,"Sep",250,0,261,0,228.189184,6.52897423976797
"1195",2013-09-08,2013,"Sep",251,3,206,1.38629436111989,182.5513472,5.22317939181437
"1196",2013-09-09,2013,"Sep",252,0,206,0,148.44107776,5.28757900234741
"1197",2013-09-10,2013,"Sep",253,15,189,2.77258872223978,118.752862208,4.23006320187793
"1198",2013-09-11,2013,"Sep",254,91,339,4.52178857704904,100.989335552,5.16800221500915
"1199",2013-09-12,2013,"Sep",255,404,256,6.00388706710654,91.958687744,7.06953734584888
"1200",2013-09-13,2013,"Sep",256,427,222,6.0591231955818,394.297344,10.1174985987075
"1201",2013-09-14,2013,"Sep",257,0,217,0,657.0378752,12.9412974354315
"1202",2013-09-15,2013,"Sep",258,0,189,0,522.9459456,10.0032024963948
"1203",2013-09-16,2013,"Sep",259,3,200,1.38629436111989,418.35675648,8.00256199711588
"1204",2013-09-17,2013,"Sep",260,0,183,0,337.085405184,7.51108508658862
"1205",2013-09-18,2013,"Sep",261,0,211,0,269.3462016,5.86001584567991
"1206",2013-09-19,2013,"Sep",262,0,228,0,215.47696128,4.68801267654393
"1207",2013-09-20,2013,"Sep",263,0,233,0,170.770956288,3.45270569405319
"1208",2013-09-21,2013,"Sep",264,0,189,0,126.845714432,2.27664120379625
"1209",2013-09-22,2013,"Sep",265,86,217,4.46590811865458,58.097401856,1.1766504979845
"1210",2013-09-23,2013,"Sep",266,0,161,0,69.4291456,3.8634534941248
"1211",2013-09-24,2013,"Sep",267,0,161,0,55.54331648,3.09076279529984
"1212",2013-09-25,2013,"Sep",268,0,172,0,44.434653184,2.47261023623987
"1213",2013-09-26,2013,"Sep",269,0,189,0,35.2256,1.82923596540092
"1214",2013-09-27,2013,"Sep",270,0,217,0,28.18048,1.46338877232073
"1215",2013-09-28,2013,"Sep",271,0,217,0,22.544384,1.17071101785659
"1216",2013-09-29,2013,"Sep",272,0,178,0,18.0355072,0.93656881428527
"1217",2013-09-30,2013,"Sep",273,0,161,0,14.42840576,0.749255051428216
"1218",2013-10-01,2013,"Oct",274,0,239,0,11.542724608,0.599404041142573
"1219",2013-10-02,2013,"Oct",275,0,267,0,0,0
